Timestamp,How would you describe your racial/ethnic identity?,Do you identify as low-income?,How would you describe your gender?,How would you describe your sexual orientation?,Are you a first-generation college student?,Do you have disabilities?,How many semesters have you lived at Cloyne?,Which semester at Cloyne is this for you?,"If there are any other identities you'd like to make known, you may do so below.",How would you describe your disabilities?,Please assess the following claims about disability generally. [Social events at Cloyne accommodate my disabilities.],Please assess the following claims about disability generally. [The central-level process for workshift or bedroom accommodations works well.],Please assess the following claims about disability generally. [I have been given appropriate workshift or bedroom accommodations at the unit-level.],Please assess the following claims about disability generally. [Managers make me feel accommodated.],What do you want to see at Cloyne for people with disabilities?,"If you have physical disabilities, please assess the following claims about accessibility. [Cloyne's spaces, events, facilities, and processes are accessible to me.]","If you have physical disabilities, please assess the following claims about accessibility. [I cannot but would like to be able to use at least one of the basement facilities (dark/music/meditation room, makerspace, or gym).]","If you have physical disabilities, please assess the following claims about accessibility. [I would prefer that the E1 study room (currently silent) be made into a group study room.]","If you have physical disabilities, please assess the following claims about accessibility. [Dinner logistics (including line, dining room, and serving set-up) work well for me.]","If you have physical disabilities, please assess the following claims about accessibility. [I cannot but would like to be able to attend support circles (currently held on the second floor).]","What can be done to make other spaces, events, facilities, and processes more accessible to you?",Do you have other feedback about making Cloyne more inclusive for people with disabilities?,How poorly or well do you think the following values are realized at Cloyne? [Inclusion],How poorly or well do you think the following values are realized at Cloyne? [Anti-Oppression],How poorly or well do you think the following values are realized at Cloyne? [Allyship],How poorly or well do you think the following values are realized at Cloyne? [Community],How poorly or well do you think the following values are realized at Cloyne? [Cooperativity],How poorly or well do you think the following values are realized at Cloyne? [Democracy],"If you have experienced microaggressions or other oppressive behaviors at Cloyne, which have you experienced?",Please assess the following claims about community. [I have a support system at Cloyne.],Please assess the following claims about community. [I was able to make friends easily at Cloyne.],Please assess the following claims about community. [Other members have made me feel welcome.],Please assess the following claims about community. [Welcome week helped me meet people and make friends.],"Please assess the following claims about community. [I feel comfortable taking up space in common areas, such as the dining room.]",Please assess the following claims about community. [Members communicate respectfully.],Please assess the following claims about community. [Members acknowledge their privilege.],"Please assess the following claims about community. [I feel comfortable using house resources, such as food.]",Please assess the following claims about community. [Members socialize across identity groups.],"Please assess the following claims about community. [I feel comfortable using facilities, such as the makerspace or sauna.]",Please assess the following claims about Cloyne's managers and council. [I feel comfortable bringing up issues with managers.],Please assess the following claims about Cloyne's managers and council. [Managers use their elected authority appropriately.],"Please assess the following claims about Cloyne's managers and council. [I would feel comfortable running for a manager position, if interested.]",Please assess the following claims about Cloyne's managers and council. [The manager team is representative and diverse.],Please assess the following claims about Cloyne's managers and council. [The manager team makes me feel welcome.],Please assess the following claims about Cloyne's managers and council. [I feel comfortable attending council.],Please assess the following claims about Cloyne's managers and council. [I feel empowered to speak and vote at council the way I would like to.],Please assess the following claims about Cloyne's managers and council. [I feel that my opinion is heard and valued at council.],Please assess the following claims about Cloyne's managers and council. [Council's facilitation is inclusive.],Underrepresentation can cause feelings of marginalization. Where and in what groups (if at all) do you experience this? [General membership],Underrepresentation can cause feelings of marginalization. Where and in what groups (if at all) do you experience this? [Manager team],What community programs would you like to see?,Do you have other feedback about community or governance?,How often do you attend each of the following events? [Dinner/Brunch],How often do you attend each of the following events? [Council],How often do you attend each of the following events? [Social Events],How often do you attend each of the following events? [Community Workshops],How often do you attend each of the following events? [Academic Talks],How often do you attend each of the following events? [Support Circles (that you identify with)],How often do you attend each of the following events? [Makerspace Workshops],"For events that you don't attend as often, why is that?","Please assess the following claims about food. [I have enough ingredients to make dishes from my ethnic, religious, or cultural cuisine if I want to.]","Please assess the following claims about food. [I am satisfied with the representation of my ethnic, religious, or cultural foods at dinner.]",Please assess the following claims about food. [The house's focus on vegan and vegetarian food is inclusive for me.],Please assess the following claims about food. [What I consider to be staple foods reflects what the house considers to be staple foods.],Please assess the following claims about food. [Reasonable food requests that I make are generally fulfilled.],Which workshops/events (if any) should be required each academic year for Community Engagement (CE) hours?,Meals and Cooking,Community Workshops,Academic Programming,Professional Development,Murals,Are there any murals that you find offensive and feel should be painted over?,Would you like to provide feedback about a support circle for gender and sexuality?,Do you have other feedback about programming?,Which support circles would you personally attend?,Do you have other feedback about creating a support circle for gender and/or sexuality?,"How would you personally be interested in continuing to provide feedback in future semesters (i.e., not this Fall, but Spring or afterwards) about your experience of inclusion issues?","If you would be interested in participating in a focus group or interview in a future semester, please indicate for which group(s).",Do you have suggestions on how to make Cloyne more inclusive for undocumented folks?,Do you have any other feedback about issues of inclusion at Cloyne?,Do you have any feedback for improving the survey itself?
10/30/2017 20:01,White,No,Female,"Straight, Questioning",No,No,3,,"jewish, first generation",,,,,,,,,,,,,,3 (Somewhat),2,3 (Somewhat),1 (Very poorly),3 (Somewhat),4,People have avoided socializing with me or even acknowledging me in common space.,2,3 (Somewhat),3 (Somewhat),2,2,2,2,4,1 (Not at all),2,3 (Somewhat),3 (Somewhat),2,1 (Not at all),1 (Not at all),4,2,3 (Somewhat),3 (Somewhat),,,"""Initiation"" (inclusive, consensual, and substance-free, of course!)",i think that cloyne has always had a problem with a sense of community (the reasons for this are obvious) but what really is discerning is that neither i nor other people that i know here feel comfortable in common space or feel welcome. i often feel like i'm on someone else's terms.,4,1 (Almost never),2,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),"I don't feel a substantial tie to this community., The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend., usually at times when i'm not home/working",4,4,3 (Somewhat),3 (Somewhat),3 (Somewhat),Consent Workshop,"Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Know Your Rights workshop, Trans awareness workshop, Disability awareness workshop",Humanities talks,"Time-management workshop, Résumé-building workshop, Financial literacy workshop",House Account funding for large-scale murals,,"No, I'd like to provide final feedback or submit.",,,,Improving and running this survey again,,,,One question at the second or third page of this survey didn't make any sense and so i did not answer it. please try to clarify it!
10/30/2017 20:14,"Person of Color, Asian",No,Male,Straight,No,No,4,,,,,,,,,,,,,,,,4,4,5 (Very well),2,3 (Somewhat),3 (Somewhat),I have not experienced microaggressions or other oppressive behaviors at Cloyne.,2,3 (Somewhat),3 (Somewhat),3 (Somewhat),4,4,4,4,2,3 (Somewhat),4,4,4,4,4,5 (Very much so),4,4,4,,,"""Initiation"" (inclusive, consensual, and substance-free, of course!)",,4,1 (Almost never),3 (About half the time),2,3 (About half the time),1 (Almost never),1 (Almost never),"I don't feel a substantial tie to this community., The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend.",4,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),"Anti-Oppression Workshop, Community Agreements, Consent Workshop","Enough communal food cooked for leftovers, Cooking workshops","Know Your Rights workshop, Conflict resolution workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice","GSI/professor dinners, Mock interviews, Financial literacy workshop",House Account funding for large-scale murals,,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Focus groups (for HI hours)",,,,
10/30/2017 21:39,Asian,No,Male,Gay/Lesbian,No,No,0 (this is my first semester),,,,,,,,,,,,,,,,4,4,4,3 (Somewhat),4,3 (Somewhat),"People have avoided socializing with me or even acknowledging me in common space., People have incorrectly assumed my gender pronouns/new name, or have failed to use them after learning them.",2,2,3 (Somewhat),2,4,4,3 (Somewhat),4,3 (Somewhat),4,3 (Somewhat),4,3 (Somewhat),3 (Somewhat),4,4,3 (Somewhat),4,3 (Somewhat),Queer folks,,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,3 (About half the time),1 (Almost never),2,1 (Almost never),2,1 (Almost never),2,"I don't feel a substantial tie to this community., I don't have enough time to attend.",3 (Somewhat),4,5 (Very much so),4,4,"Two councils (one per semester), I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Conflict resolution workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on cultures and identities, Support circle-hosted movie nights, Promotion of on-campus academic/career resources","GSI/professor dinners, Time-management workshop, Mock interviews, Financial literacy workshop",Create more murals that represent marginalized groups,,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Focus groups (for HI hours), Interviews (for HI hours), Improving and running this survey again","People of color, Gender/sexuality-oppressed people",,,
10/31/2017 0:57,"White, Latinx/Chicanx",No,Female,Straight,No,No,0 (this is my first semester),,,,,,,,,,,,,,,,4,4,4,2,2,4,People have turned off music I've put on without asking me.,3 (Somewhat),3 (Somewhat),3 (Somewhat),2,2,3 (Somewhat),4,3 (Somewhat),3 (Somewhat),3 (Somewhat),1 (Not at all),1 (Not at all),1 (Not at all),3 (Somewhat),3 (Somewhat),2,3 (Somewhat),3 (Somewhat),3 (Somewhat),,,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),I don't have enough time to attend.,4,3 (Somewhat),N/A,3 (Somewhat),N/A,I think each member should get to completely decide how they fulfill their CE hours.,"Multicultural-themed special dinner, Enough communal food cooked for leftovers","Sexual assault prevention workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, Talks on cultures and identities, Promotion of on-campus academic/career resources","Time-management workshop, Résumé-building workshop, Financial literacy workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals",,"No, I'd like to provide final feedback or submit.",,,,Improving and running this survey again,,,,
10/31/2017 13:34,"White, Jewish (not religiously, but somewhat culturally)",Yes,Male,Straight,No,Yes,7+,7th+,,"Mental disorder (e.g., depression), Cognitive (intellectual, learning, etc.), Physical, Non-visible",4,5 (Very much so),5 (Very much so),4,"Support circle for people with disabilities, Requirement that other house members attend a disability awareness workshop once a year",4,,,5 (Very much so),,,,3 (Somewhat),3 (Somewhat),2,2,3 (Somewhat),3 (Somewhat),"People have avoided socializing with me or even acknowledging me in common space., Although I haven't personally experienced many others than the ones I've checked off, I have witnessed or heard about almost every other one, and it really hurts me (though no doubt less than it hurts the people whom they've directly affected).",4,3 (Somewhat),3 (Somewhat),3 (Somewhat),4,3 (Somewhat),3 (Somewhat),4,3 (Somewhat),4,5 (Very much so),4,5 (Very much so),3 (Somewhat),3 (Somewhat),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),People with disabilities,People with disabilities,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager, Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,5 (Almost always),5 (Almost always),5 (Almost always),5 (Almost always),4,5 (Almost always),3 (About half the time),"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend., Academic talks about STEM usually turn me off (personally, I'm just not that interested, but also I don't feel like it's quite the right use of resources)",N/A,N/A,5 (Very much so),5 (Very much so),5 (Very much so),"Anti-Oppression Workshop, Community Agreements, Consent Workshop, Two councils (one per semester), Maybe also anti-oppression workshops specifically on trans folks, PWD, POC, etc.","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Conflict resolution workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, Talks on oppression and social justice, Talks on cultures and identities, Support circle-hosted movie nights, Promotion of on-campus academic/career resources","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals",John Searle,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Improving and running this survey again",,,,
10/31/2017 15:21,"Person of Color, Asian",Yes,Female,Straight,Yes,No,,3rd,"ESL, foreign-born and -raised",,,,,,,,,,,,,,4,3 (Somewhat),4,4,4,4,Prefer not to say,3 (Somewhat),2,3 (Somewhat),3 (Somewhat),4,4,4,4,4,3 (Somewhat),3 (Somewhat),3 (Somewhat),2,3 (Somewhat),4,2,3 (Somewhat),3 (Somewhat),3 (Somewhat),"People of color, Low-income folks, First-gen college students",,Big-little system (but--again--co-op style!),,3 (About half the time),1 (Almost never),2,3 (About half the time),1 (Almost never),1 (Almost never),1 (Almost never),"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend.",3 (Somewhat),2,2,3 (Somewhat),3 (Somewhat),"Anti-Oppression Workshop, Community Agreements, Consent Workshop, I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Multicultural theme dinners and programming","None of the above, and I have no other ideas.","Talks on cultures and identities, Promotion of on-campus academic/career resources","Time-management workshop, Résumé-building workshop, Mock interviews","None of the above, and I have no other ideas.",,"No, I'd like to provide final feedback or submit.",,,,Improving and running this survey again,,,,
11/1/2017 0:44,Asian,Yes,Male,Gay/Lesbian,Yes,No,,3rd,,,,,,,,,,,,,,,5 (Very well),4,4,3 (Somewhat),4,5 (Very well),I have not experienced microaggressions or other oppressive behaviors at Cloyne.,5 (Very much so),3 (Somewhat),3 (Somewhat),3 (Somewhat),5 (Very much so),5 (Very much so),4,5 (Very much so),4,5 (Very much so),4,4,5 (Very much so),3 (Somewhat),4,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),"Trans folks, People with disabilities","Trans folks, People with disabilities","""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager, Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions","There has definitely been an increase in the amount of people of color in Cloyne this year as compared to last year, and I definitely feel there is more of an inclusive feeling this year. However, I also feel that the African American community isn't very well represented and are still marginalized in Cloyne. ",3 (About half the time),4,3 (About half the time),3 (About half the time),1 (Almost never),2,1 (Almost never),I don't have enough time to attend.,3 (Somewhat),2,4,4,N/A,"Community Agreements, Consent Workshop","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Know Your Rights workshop, Conflict resolution workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities, Promotion of on-campus academic/career resources","GSI/professor dinners, Résumé-building workshop, Mock interviews, Financial literacy workshop",Create more murals that represent marginalized groups,,"Yes, I want to fill out the Gender and Sexuality Support Circle section.",,"LGBTQ+/Queer Circle, Gender and Sexuality Empowerment Circle",,"Support circle discussions about Cloyne-specific issues, Interviews (for HI hours)",Gender/sexuality-oppressed people,Yea the POC Support Circle-led discussions sounds like a good idea. Maybe ask if they would be open to having a private interview as well ,,
11/1/2017 12:37,Latinx/Chicanx,Yes,Male,Queer,No,No,,1st,,,,,,,,,,,,,,,4,4,3 (Somewhat),4,5 (Very well),5 (Very well),I have not experienced microaggressions or other oppressive behaviors at Cloyne.,3 (Somewhat),3 (Somewhat),4,3 (Somewhat),4,5 (Very much so),3 (Somewhat),4,3 (Somewhat),4,4,5 (Very much so),3 (Somewhat),3 (Somewhat),5 (Very much so),4,4,4,4,,,Outgoing managers encouraging members of underrepresented groups to run for positions,,1 (Almost never),1 (Almost never),2,2,1 (Almost never),2,1 (Almost never),I didn't come to Cloyne seeking a community.,N/A,1 (Not at all),5 (Very much so),4,N/A,I think each member should get to completely decide how they fulfill their CE hours.,"Multicultural theme dinners and programming, Cooking workshops",Sexual assault prevention workshop,"Humanities talks, Talks on oppression and social justice, Support circle-hosted movie nights","Résumé-building workshop, Mock interviews","None of the above, and I have no other ideas.",I haven't seen any offensive ones yet,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Improving and running this survey again",,,,
11/1/2017 20:58,"Person of Color, Latinx/Chicanx",Yes,Female,Straight,Yes,No,,1st,,,,,,,,,,,,,,,4,4,3 (Somewhat),3 (Somewhat),3 (Somewhat),4,I have not experienced microaggressions or other oppressive behaviors at Cloyne.,2,2,2,2,2,4,3 (Somewhat),4,2,3 (Somewhat),4,4,4,4,3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),People of color,,"Check-ins throughout the semester with an involved member or manager, Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,4,2,2,2,2,2,2,"I don't feel a substantial tie to this community., I don't have enough time to attend.",3 (Somewhat),3 (Somewhat),4,3 (Somewhat),3 (Somewhat),I think each member should get to completely decide how they fulfill their CE hours.,Enough communal food cooked for leftovers,"None of the above, and I have no other ideas.",Talks about inclusion issues in STEM,Time-management workshop,Create more murals that represent marginalized groups,,"No, I'd like to provide final feedback or submit.",,,,"Focus groups (for HI hours), Interviews (for HI hours)","People of color, Low-income people",,,
11/2/2017 13:33,White,No,Female,Straight,No,No,,4th,,,,,,,,,,,,,,,1 (Very poorly),4,4,1 (Very poorly),1 (Very poorly),4,"People have avoided socializing with me or even acknowledging me in common space., I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc.",1 (Not at all),3 (Somewhat),2,1 (Not at all),3 (Somewhat),2,4,5 (Very much so),5 (Very much so),4,3 (Somewhat),4,4,3 (Somewhat),2,2,3 (Somewhat),4,4,,,"""Initiation"" (inclusive, consensual, and substance-free, of course!)","There's something about the house this year that just makes me uncomfortable interacting socially with other members in the house. I can't really explain it, but i feel self conscious/not really wanted. It's not to the point that i want to move out and I know we have bigger problems of anti-oppression and diversity inclusion, but it doesn't feel like a home to me, which it really did in the past. I guess it seems like whatever culture we had in the past is gone. Not sure where this stems from, but I feel like just working on our house culture could actually help a lot of the symptoms of discontent that we may be seeing.",5 (Almost always),3 (About half the time),3 (About half the time),2,4,1 (Almost never),5 (Almost always),"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend., I don't want to be ""a manager"" all the time and in certain spaces I feel like I have to be ""on the clock""",5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),"Community Agreements, Consent Workshop, I think each member should get to completely decide how they fulfill their CE hours.",Multicultural theme dinners and programming,"Sexual assault prevention workshop, Conflict resolution workshop, None of the above, and I have no other ideas., I'm confused, am I supposed to assume these are mandatory?","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities","None of the above, and I have no other ideas., I feel like Cloyne is not the place for this. There are better, more dedicated resources on campus that are free to all berkeley students. Since everyone at Cloyne is a Berkeley student, why would we waste our resources on something we can all get for free anyway?","None of the above, and I have no other ideas.",There's one on W3 that's a sexualized asian woman that makes me a little uncomfortable. ,"No, I'd like to provide final feedback or submit.",,,,"Improving and running this survey again, Tracking responses of members over semesters. I would've answered this very differently in different semesters and i think these changes over time are important to look at too.",,,,
11/2/2017 13:58,Person of Color,Yes,Male,Straight,Yes,No,,7th+,,,,,,,,,,,,,,,3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),People have avoided socializing with me or even acknowledging me in common space.,2,2,2,2,2,2,2,2,2,2,1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),People of color,People of color,"None of the above, and I have no other ideas.",,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),Not enough people who share my identities attend.,1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),Anti-Oppression Workshop,Enough communal food cooked for leftovers,Know Your Rights workshop,"None of the above, and I have no other ideas.","None of the above, and I have no other ideas.","None of the above, and I have no other ideas.",,"No, I'd like to provide final feedback or submit.",,,,Focus groups or interviews (for HI hours),People of color,,,
11/3/2017 14:51,Latinx/Chicanx,No,Female,Straight,No,No,,5th,,,,,,,,,,,,,,,3 (Somewhat),3 (Somewhat),4,3 (Somewhat),4,2,"People have avoided socializing with me or even acknowledging me in common space., People have made me feel that I was being overly sensitive in reacting to oppressive behavior.",4,3 (Somewhat),4,3 (Somewhat),4,4,3 (Somewhat),4,3 (Somewhat),4,4,4,4,3 (Somewhat),4,3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),"People of color, Low-income folks, First-gen college students, People with disabilities","People of color, People with disabilities","""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager",,5 (Almost always),1 (Almost never),2,2,3 (About half the time),2,2,"Not enough people who share my identities attend., I don't feel a substantial tie to this community., I don't have enough time to attend.",3 (Somewhat),4,3 (Somewhat),4,5 (Very much so),"Anti-Oppression Workshop, Community Agreements","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Cooking workshops",Know Your Rights workshop,"Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities, Promotion of on-campus academic/career resources","GSI/professor dinners, Résumé-building workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals",,"No, I'd like to provide final feedback or submit.",,,,Focus groups or interviews (for HI hours),I'm not interested right now (this is okay!),,,
11/3/2017 19:35,Black/African-descended,Yes,Genderqueer,Queer,Yes,No,,1st,,,,,,,,,,,,,,,1 (Very poorly),2,2,3 (Somewhat),2,2,"People have avoided socializing with me or even acknowledging me in common space., I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc., People have incorrectly assumed my gender pronouns/new name, or have failed to use them after learning them.",3 (Somewhat),1 (Not at all),2,1 (Not at all),2,3 (Somewhat),1 (Not at all),4,1 (Not at all),2,1 (Not at all),2,1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),"Low-income folks, Queer folks, First-gen college students",,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager, Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),"Not enough people who share my identities attend., Events are not inclusive enough of my identities., I don't feel a substantial tie to this community., The events are not fun, engaging, or otherwise worthwhile enough for me to attend more.",2,1 (Not at all),1 (Not at all),1 (Not at all),3 (Somewhat),"Anti-Oppression Workshop, Community Agreements, Consent Workshop, Two councils (one per semester), I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop, internships and graduate school",Create more murals that represent marginalized groups,,"Yes, I want to fill out the Gender and Sexuality Support Circle section.",,"Trans, Nonbinary, and Gender Nonconforming Circle, LGBTQ+/Queer Circle, Gender Empowerment Circle, Gender and Sexuality Empowerment Circle",,"Support circle discussions about Cloyne-specific issues, Focus groups or interviews (for HI hours)","People of color, Gender/sexuality-oppressed people, Low-income people",,,
11/4/2017 20:47,"Person of Color, Asian, South Indian",No,"Questioning, Nonbinary, Trans, Genderqueer, I am also femme.",Queer,No,Yes,,3rd,,"Mental disorder (e.g., depression), Physical, Non-visible, ADHD, partial hearing loss",4,4,3 (Somewhat),3 (Somewhat),"Support circle for people with disabilities, Requirement that other house members attend a disability awareness workshop once a year",4,1 (Not at all),1 (Not at all),5 (Very much so),1 (Not at all),,"More awareness about disabilities and its intersection with race, gender and stuff.",2,2,3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),"People have incorrectly assumed my gender pronouns/new name, or have failed to use them after learning them., People have made me feel that I was being overly sensitive in reacting to oppressive behavior., Prefer not to say",3 (Somewhat),2,4,3 (Somewhat),3 (Somewhat),4,2,4,3 (Somewhat),4,3 (Somewhat),2,3 (Somewhat),2,4,3 (Somewhat),2,2,2,"People of color, Trans folks, Women, Queer folks, People with disabilities","People of color, Trans folks, Queer folks, People with disabilities","Check-ins throughout the semester with an involved member or manager, Outgoing managers encouraging members of underrepresented groups to run for positions",,2,1 (Almost never),3 (About half the time),3 (About half the time),1 (Almost never),5 (Almost always),3 (About half the time),"Not enough people who share my identities attend., Events are not inclusive enough of my identities., I don't feel a substantial tie to this community.",4,4,3 (Somewhat),2,5 (Very much so),"Anti-Oppression Workshop, Community Agreements, Consent Workshop","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Trans awareness workshop, Disability awareness workshop","STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Support circle-hosted movie nights, Promotion of on-campus academic/career resources","Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop",Create more murals that represent marginalized groups,,"Yes, I want to fill out the Gender and Sexuality Support Circle section.",,"Trans, Nonbinary, and Gender Nonconforming Circle, Women and Femmes Circle",,"Support circle discussions about Cloyne-specific issues, Focus groups or interviews (for HI hours), Improving and running this survey again","People of color, People with disabilities, Gender/sexuality-oppressed people","Workshops on how to support undocumented folks, POC-Circle informatory discussions about DACA and how to support undocumented students",,
11/5/2017 19:17,White,No,Female,Straight,No,Yes,,2nd,,"Mental disorder (e.g., depression), Cognitive (intellectual, learning, etc.), Non-visible",5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),"Support circle for people with disabilities, Requirement that other house members attend a disability awareness workshop once a year, More general house member awareness of making spaces accessible. Also, potentially thinking about making councils more accessible through real-time captioning (using free apps like Ava) -- could benefit people with disabilities and without disabilities. ",N/A,N/A,N/A,N/A,N/A,n/a,Neurodiversity support group,3 (Somewhat),3 (Somewhat),3 (Somewhat),4,3 (Somewhat),2,aggressive emails sent out to the house on behalf of my guests with disabilities fearing their presence ,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),4,3 (Somewhat),4,3 (Somewhat),4,5 (Very much so),5 (Very much so),5 (Very much so),4,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),,,"""Initiation"" (inclusive, consensual, and substance-free, of course!)",n/a,5 (Almost always),4,3 (About half the time),3 (About half the time),3 (About half the time),1 (Almost never),1 (Almost never),I don't have enough time to attend.,4,4,5 (Very much so),5 (Very much so),5 (Very much so),"Anti-Oppression Workshop, Consent Workshop","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Cooking workshops","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Conflict resolution workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities, Support circle-hosted movie nights, Promotion of on-campus academic/career resources","GSI/professor dinners, Résumé-building workshop, Mock interviews, Financial literacy workshop",Create more murals that represent marginalized groups,n/a,"No, I'd like to provide final feedback or submit.",n/a,,,"Support circle discussions about Cloyne-specific issues, Improving and running this survey again",I'm not interested right now (this is okay!),n/a,n/a,n/a
